gene module_id
Ndufab1 MH_03
Palb2 MH_01
Ern2 MH_21
Zkscan2 MH_24
Nsmce1 MH_02
Gtf3c1 MH_07
Gsg1l MH_20
Xpo6 MH_04
Lat MH_14
Spns1 MH_14
Nfatc2ip MH_14
Cd19 grey
Atp2a1 MH_14
Sh2b1 MH_29
Atxn2l MH_26
Eif3c MH_09
Cln3 MH_17
Il27 grey
Nupr1 MH_26
Coro1a MH_04
Ppp4c MH_09
C16orf92 MH_22
Ino80e MH_16
Taok2 MH_14
Tmem219 MH_03
Asphd1 MH_22
Loc440356 MH_25
Prrt2 MH_14
Maz MH_30
Kif22 MH_01
Spn MH_01
Cd2bp2 MH_04
Tbc1d10b MH_09
Sept1 MH_15
Dctpp1 MH_01
Rplp1 MH_03
Znf768 MH_02
Znf764 MH_14
Znf688 MH_04
Znf689 MH_20
C16orf93 MH_23
Znf629 MH_27
Bcl7c MH_04
Ctf2p MH_24
Stx1b MH_23
Znf668 MH_03
Vkorc1 MH_10
Prss8 MH_24
Prss36 MH_25
Pycard MH_03
Cox6a2 MH_18
Rgs10 MH_03
Tial1 MH_05
Mcmbp MH_17
Fgfr2 MH_14
Ate1 MH_27
Nsmce4a MH_02
C10orf120 MH_24
Cuzd1 MH_22
C10orf88 MH_10
Ikzf5 MH_27
Rpl7a MH_03
Oat MH_27
Fam53b MH_16
Mettl10 MH_04
Ctbp2 MH_27
C10orf122 MH_21
Mmp21 MH_23
Uros MH_02
Dhx32 MH_09
Adam12 MH_27
C10orf90 MH_22
Fam196a MH_25
Mki67 MH_01
Ebf3 MH_22
Tcerg1l grey
Bnip3 MH_14
Stk32c MH_23
Nkx6-2 MH_10
C10orf92 MH_20
Adam8 MH_27
Tubgcp2 MH_01
Caly MH_24
C10orf125 MH_20
Echs1 MH_03
Sprn MH_24
Or6q1 MH_26
Syce1 MH_02
Bet1l MH_27
Sirt3 MH_04
Cox8bp MH_28
Ifitm5 MH_28
Ifitm2 MH_28
Ifitm3 MH_28
Sigirr MH_04
Ano9 MH_21
Rnh1 MH_04
Hras MH_09
C11orf35 MH_04
Irf7 MH_17
Sct MH_23
Deaf1 MH_03
Pddc1 MH_03
Slc25a22 MH_14
Pidd MH_21
Polr2l MH_02
Chid1 MH_03
Muc6 MH_26
Tollip MH_27
Mob2 MH_27
Dusp8 MH_29
Krtap5-2 MH_27
Ifitm10 MH_14
Ctsd MH_30
C11orf89 MH_05
Igf2 MH_10
Ins MH_24
Th MH_24
Ascl2 MH_21
Trpm5 MH_24
Kcnq1ot1 MH_17
Cdkn1c MH_21
Phlda2 MH_03
Nap1l4 MH_15
Cars MH_27
Osbpl5 MH_01
Mrgprg MH_26
Mrgpre MH_03
Nadsyn1 MH_04
Cttn grey
Ppfia1 MH_27
Fadd MH_14
Ano1 MH_10
Ccnd1 grey
Tpcn2 grey
Arhgef18 MH_17
C19orf45 MH_02
Znf358 MH_10
Mcoln1 MH_14
Pnpla6 MH_27
Camsap3 MH_20
Stxbp2 MH_04
Retn MH_24
C19orf59 MH_14
Trappc5 MH_03
Lrrc8e MH_19
Map2k7 MH_25
Snapc2 MH_04
Cers4 MH_03
Abhd13 MH_02
Tnfsf13b MH_10
Myo16 MH_26
Col4a2 MH_24
Rab20 MH_14
Carkd MH_04
Ing1 MH_04
Arhgef7 MH_27
C13orf16 MH_23
Sox1 MH_24
Spaca7 MH_24
Atp11a MH_27
Mcf2l MH_24
Pcid2 MH_27
Cul4a MH_02
Lamp1 MH_03
Tmco3 MH_04
Tfdp1 MH_01
Grk1 MH_18
Fam70b MH_21
Cdc16 MH_04
Upf3a MH_04
Champ1 MH_03
Fbxo25 MH_09
Cln8 MH_04
Kbtbd11 MH_14
Myom2 MH_03
Mcph1 MH_04
Agpat5 MH_02
Spag11b MH_24
Defb103a grey
Defb1 grey
Defb4a grey
Fam90a13 MH_23
Ccdc70 MH_24
Alg11 MH_12
Vps36 MH_02
Thsd1 grey
Tpte MH_21
Mrps31 MH_04
Slc20a2 MH_21
Dkk4 grey
Plat MH_25
Kat6a MH_13
Ank1 MH_27
Nkx6-3 MH_01
Sfrp1 MH_24
Zmat4 MH_21
C8orf4 grey
Tm2d2 MH_04
Plekha2 MH_27
Fgfr1 MH_24
Whsc1l1 MH_13
Ppapdc1b MH_23
Bag4 MH_04
Lsm1 MH_03
Star MH_20
Kcnu1 MH_24
Rnf170 MH_27
Thap1 MH_04
Znf703 MH_29
Erlin2 MH_12
Prosc MH_27
Gpr124 MH_24
Eif4ebp1 MH_04
Chrnb3 MH_23
Poteh MH_18
Dusp26 MH_23
Rnf122 MH_14
Tti2 MH_14
Fut10 MH_12
Purg MH_09
Tex15 MH_25
Ppp2cb MH_01
Gsr MH_07
Gtf2e2 MH_04
Mboat4 MH_19
Tmem66 MH_02
Dusp4 MH_29
Mfhas1 MH_07
Sgk223 MH_31
Kiaa1456 grey
C8orf48 MH_18
Tusc3 MH_04
Efha2 MH_27
Zdhhc2 MH_07
Vps37a MH_27
Adam24p grey
Pdgfrl MH_20
Mtus1 MH_14
Pcm1 MH_02
Triml2 MH_28
Fat1 grey
Mtnr1a MH_01
Pdlim3 MH_10
Ccdc110 MH_21
Ufsp2 MH_04
Lrp2bp MH_20
Kiaa1430 MH_04
Acsl1 MH_27
Casp3 MH_07
Irf2 MH_17
Enpp6 MH_03
Rwdd4 MH_04
Cldn24 MH_22
Cldn22 grey
Dctd MH_17
Aga MH_02
Vegfc MH_25
Asb5 MH_24
Spata4 MH_04
Gpm6a MH_21
Glra3 MH_24
Hpgd MH_11
Fbxo8 MH_06
Hand2 MH_24
Scrg1 MH_24
Hmgb2 MH_01
Aadat MH_24
Mfap3l MH_24
C4orf27 MH_04
Sh3rf1 MH_04
Cbr4 MH_04
Ddx60 MH_17
Spock3 MH_24
Tmem192 MH_04
March1 MH_21
Tktl2 grey
Npy1r MH_14
Naf1 MH_14
Nat2 MH_24
Nat1 MH_02
Psd3 MH_23
Sh2d4a MH_10
Ints10 MH_04
Lpl MH_11
Atp6v1b2 MH_04
Atp13a1 MH_30
Gmip MH_30
Lpar2 grey
Pbx4 MH_01
Tssk6 MH_27
Sugp1 MH_04
Hapln4 MH_03
Ncan MH_15
Tmem161a MH_16
Homer3 grey
Cope MH_04
Comp MH_14
Crlf1 MH_23
Fkbp8 MH_03
Ell MH_14
Isyna1 MH_03
Lrrc25 MH_23
Lsm4 MH_04
Jund MH_29
Kiaa1683 MH_24
Pde4c MH_24
Rab3a MH_14
Il12rb1 MH_28
Map1s MH_14
Myo9b MH_27
Use1 MH_02
Ocel1 MH_04
Babam1 MH_02
Ankle1 MH_01
Mrpl34 MH_04
Dda1 grey
Fam125a MH_03
Slc27a1 MH_02
Pgls MH_03
Glt25d1 MH_03
Znf14 grey
Znf490 MH_17
Or2z1 MH_10
Or1c1 MH_19
Tpm4 MH_04
Rab8a MH_04
Hsh2d MH_17
Fam32a MH_02
Ap1m1 MH_01
Klf2 MH_16
C19orf44 MH_17
Tmem38a MH_17
Nwd1 MH_24
Sin3b MH_04
F2rl3 MH_04
Isx MH_25
Hmgxb4 MH_01
Hmox1 MH_11
Mcm5 MH_01
Rasd2 grey
Loc285423 MH_14
Nr3c2 MH_24
Prmt10 MH_04
Ttc29 grey
Slc10a7 MH_16
Znf827 MH_04
Otud4 MH_26
Anapc10 MH_04
Frem3 MH_29
Inpp4b MH_04
Rnf150 MH_27
Tbc1d9 MH_21
Ucp1 grey
Loc152586 MH_24
Clgn MH_10
Or10k2 MH_28
Ndufb7 MH_04
Dnajb1 MH_12
Gipc1 MH_03
Ddx39a MH_04
Lphn1 MH_14
Asf1b MH_01
Prkaca MH_06
Samd1 MH_01
C19orf67 MH_23
Palm3 MH_14
Rfx1 MH_28
Podnl1 MH_05
C19orf57 MH_14
Cacna1a MH_19
Trmt1 MH_17
Lyl1 grey
Nfix MH_10
Gadd45gip1 MH_04
Farsa MH_16
Syce2 MH_01
Klf1 MH_24
Rtbdn grey
Prdx2 MH_04
Hook2 MH_09
C19orf43 MH_09
Tnpo2 MH_20
Fbxw9 MH_01
Dhps MH_06
Man2b1 MH_17
Cks1bp6 grey
Orc6 MH_01
Gpt2 MH_27
Phkb MH_04
Lonp2 MH_02
C16orf78 MH_04
Tmem188 MH_27
Heatr3 MH_20
Adcy7 MH_14
Nkd1 grey
Nod2 grey
Cyld MH_12
Chd9 MH_02
Rbl2 MH_27
Fto MH_02
Irx3 MH_23
Irx5 MH_23
Irx6 MH_26
Mmp2 MH_25
Lpcat2 grey
Slc6a2 MH_25
Gnao1 MH_27
Amfr MH_27
Ogfod1 MH_03
Mt4 grey
Mt3 MH_10
Mt2a MH_28
Mt1a MH_28
Nup93 MH_01
Slc12a3 MH_20
Herpud1 MH_29
Nlrc5 MH_14
Cpne2 MH_08
Rspry1 MH_04
Arl2bp MH_04
Ccl22 MH_05
Cx3cl1 MH_26
Ccl17 grey
Ciapin1 MH_27
Polr2c MH_07
Gpr114 MH_14
Gpr56 MH_28
Gpr97 MH_14
Ccdc135 MH_18
Katnb1 MH_01
Tepp MH_29
C16orf57 MH_03
Mmp15 MH_14
Ccdc113 MH_14
Gins3 MH_01
Ndrg4 MH_29
Setd6 MH_02
Cdh5 MH_25
Bean1 MH_24
Cklf MH_02
Cmtm2 MH_24
Cmtm3 MH_03
Ca7 MH_25
Pdp2 MH_12
Ces2 MH_21
Ces4a grey
Cbfb MH_01
C16orf70 MH_27
Fbxl8 MH_04
Hsf4 MH_21
Nol3 MH_25
Exoc3l1 MH_10
E2f4 MH_14
Elmo3 MH_14
Tmem208 MH_04
Slc9a5 MH_28
Plekhg4 MH_23
Lrrc36 MH_29
Hsd11b2 MH_27
Ctcf MH_17
Rltpr MH_26
Pard6a grey
C16orf86 MH_21
Tsnaxip1 MH_25
Thap11 MH_04
Nutf2 MH_03
Edc4 MH_27
Pskh1 MH_16
Slc12a4 MH_27
Dus2l MH_04
Nfatc3 MH_27
Pla2g15 MH_02
Slc7a6 grey
Prmt7 MH_15
Zfp90 MH_27
Cdh3 MH_22
Cdh1 MH_29
Tmco7 MH_14
Has3 MH_12
Cirh1a MH_02
Sntb2 MH_21
Vps4a MH_12
Nip7 MH_02
Cyb5b MH_17
Nfat5 MH_27
Wwp2 MH_09
Zfhx3 MH_23
Pmfbp1 MH_02
Txnl4b MH_03
Pkd1l3 MH_19
Znf821 MH_27
Ap1g1 MH_27
Snord71 MH_26
Phlpp2 MH_20
Znf23 MH_20
Ftsjd1 MH_10
Hydin MH_21
Vac14 MH_03
Mtss1l MH_21
Cog4 MH_27
St3gal2 MH_07
Pdpr MH_27
Znrf1 MH_14
Zfp1 MH_14
Gabarapl2 MH_04
Terf2ip MH_09
Cntnap4 MH_24
Mon1b MH_04
Syce1l MH_22
Vat1l MH_04
Clec3a MH_12
Wwox MH_03
Maf MH_28
Dynlrb2 MH_04
Cenpn MH_01
Atmin MH_27
Bcmo1 MH_21
Cmip MH_27
Plcg2 MH_08
Hsd17b2 MH_20
Cdh13 MH_29
Hsbp1 MH_04
Mlycd MH_10
Osgin1 MH_31
Necab2 MH_27
Dnaaf1 MH_22
Adad2 MH_25
Wfdc1 MH_24
Atp2c2 MH_01
Klhl36 MH_02
Usp10 MH_17
Crispld2 MH_24
Kiaa0513 MH_27
Kiaa0182 MH_30
Cox4i1 MH_04
Irf8 MH_06
Foxf1 grey
Foxc2 grey
Foxl1 MH_18
Map1lc3b MH_09
Jph3 grey
Klhdc4 MH_07
Banp MH_12
Znf469 MH_21
Zfpm1 MH_30
Zc3h18 MH_02
Il17c MH_10
Ctu2 MH_15
Cdt1 MH_30
Trappc2l MH_04
Acsf3 MH_04
Cdh15 grey
Spg7 MH_17
Cpne7 MH_26
Dpep1 MH_29
C16orf55 MH_15
Cdk10 MH_17
Znf276 MH_27
Spire2 MH_21
Tcf25 MH_27
Mc1r MH_10
Tubb3 MH_20
Def8 grey
Afg3l1p MH_09
Gas8 MH_02
Rhou MH_24
Rab4a MH_23
Urb2 MH_02
Galnt2 MH_27
Cog2 MH_27
Capn9 MH_19
Arv1 MH_14
Trim67 MH_02
Gnpat MH_17
C1orf124 MH_22
Tsnax MH_19
Disc1 MH_17
Kiaa1383 MH_10
Ntpcr MH_14
Kiaa1804 MH_24
Kcnk1 MH_24
Slc35f3 MH_14
C1orf31 MH_04
Irf2bp2 MH_16
Pard3 MH_22
Nrp1 MH_04
Itgb1 MH_04
Insr MH_14
Pex11g MH_16
Xab2 MH_27
Fcer2 grey
Cd209 MH_14
Clec4m MH_14
Flj22184 MH_27
Ctxn1 MH_19
Timm44 MH_04
Elavl1 MH_27
Shcbp1 MH_01
Slc10a2 MH_21
Efnb2 MH_04
Arglu1 MH_26
Fam155a MH_02
Lig4 MH_27
Irs2 MH_12
Col4a1 MH_22
Cars2 MH_17
Ankrd10 MH_21
Tubgcp3 MH_27
Grtp1 MH_04
Adprhl1 MH_24
Dcun1d2 MH_03
Atp4b MH_24
Gas6 MH_24
Rasa3 MH_17
C17orf79 MH_25
C8orf42 MH_14
Erich1 MH_04
Csmd1 MH_24
Angpt2 grey
Xkr5 MH_01
Defb105a MH_21
Defb106b MH_24
Atp7b MH_22
Nek5 MH_21
Nek3 MH_27
Ckap2 MH_01
C8orf40 MH_02
Vdac3 MH_22
Polb MH_09
Ikbkb MH_14
Ap3m2 MH_14
Agpat6 MH_08
Gins4 MH_04
Golga7 grey
Ido2 MH_24
Ido1 MH_22
Adam18 MH_21
Adam3a MH_10
Adam5p MH_29
Adam32 grey
Adam9 MH_27
Htra4 MH_27
Tacc1 MH_29
Letm2 MH_17
Ddhd2 MH_27
Ash2l MH_04
Hgsnat MH_04
Sgk196 MH_17
Fnta MH_04
Hook3 MH_04
Brf2 MH_14
Got1l1 MH_23
Adrb3 MH_25
Chrna6 MH_24
Unc5d grey
Snord13 MH_14
Nrg1 MH_21
Wrn MH_17
Ubxn8 MH_04
Rbpms grey
Dctn6 MH_02
Leprotl1 MH_14
Tnks MH_23
Eri1 MH_01
Cldn23 MH_01
Lonrf1 MH_28
Dlc1 MH_19
Sgcz grey
Msr1 MH_05
Fgf20 MH_24
Cnot7 MH_27
Mtmr7 MH_27
Asah1 MH_04
Frg1 MH_04
Triml1 MH_22
Zfp42 MH_14
Cyp4v2 MH_02
Fam149a MH_14
Tlr3 MH_17
C4orf47 MH_10
Snx25 MH_07
Slc25a4 MH_02
Helt MH_10
Stox2 MH_22
C4orf41 MH_02
Ing2 MH_02
Cdkn2aip MH_27
Wwc2 MH_24
Odz3 MH_27
Neil3 MH_01
Spcs3 MH_07
Wdr17 grey
Adam29 MH_21
Cep44 MH_02
Sap30 MH_04
Galnt7 MH_17
Galntl6 MH_18
Clcn3 MH_05
Palld grey
Anxa10 MH_15
Tll1 MH_20
Cpe MH_23
Msmo1 MH_31
Trim75 MH_17
Loc100505989 MH_23
C4orf43 MH_02
Npy5r MH_14
Csgalnact1 MH_05
Slc18a1 MH_14
Lzts1 MH_27
Cilp2 MH_21
Yjefn3 MH_27
Ndufa13 MH_04
Gatad2a MH_29
Mau2 MH_27
Rfxank MH_03
Slc25a42 MH_14
Upf1 MH_27
Crtc1 MH_14
Klhl26 MH_14
Tmem59l MH_21
C19orf60 MH_03
Ssbp4 MH_03
Gdf15 MH_23
Pgpep1 MH_27
Mpv17l2 MH_03
Ifi30 MH_01
Pik3r2 MH_17
Mast3 MH_14
Arrdc2 grey
Kcnn1 MH_24
Ccdc124 MH_04
Slc5a5 MH_21
Rpl18a MH_02
Snora68 MH_21
Haus8 MH_02
Nr2f6 MH_23
Ushbp1 grey
Abhd8 MH_14
Ano8 MH_17
Plvap MH_02
Bst2 MH_02
Tmem221 MH_04
Nxnl1 MH_04
Unc13a MH_28
B3gnt3 MH_12
Fcho1 MH_01
Cyp4f3 MH_21
Cib3 MH_10
Eps15l1 MH_14
Calr3 grey
Cherp MH_21
Slc35e1 MH_29
Med26 MH_12
C19orf42 MH_27
Large MH_14
Arhgap10 MH_04
Tmem184c MH_02
Ednra MH_24
Pou4f2 MH_28
Rbmxl1 MH_04
Lsm6 MH_02
C4orf51 MH_21
Mmaa MH_17
Smad1 MH_14
Abce1 MH_02
Hhip MH_21
Smarca5 MH_09
Gab1 MH_01
Usp38 MH_27
Il15 MH_14
Elmod2 MH_13
Scoc MH_09
Tecr MH_28
Il27ra MH_14
Rln3 MH_15
Dcaf15 MH_05
Cc2d1a MH_22
Nanos3 MH_18
Zswim4 MH_29
C19orf53 MH_03
Mri1 MH_02
Ccdc130 MH_04
Ier2 MH_29
Rad23a MH_16
Calr MH_04
Gcdh MH_04
Rnaseh2a MH_02
Junb MH_29
Best2 MH_21
Asna1 MH_03
Wdr83 MH_02
Znf791 grey
Vps35 MH_02
Mylk3 MH_27
C16orf87 MH_02
Dnaja2 MH_04
Neto2 MH_21
Itfg1 MH_02
Abcc12 grey
Siah1 MH_14
N4bp1 MH_28
Cbln1 grey
Znf423 MH_24
Brd7 MH_02
Snx20 MH_27
Sall1 MH_23
Tox3 MH_21
Aktip MH_27
Rpgrip1l MH_04
Ces3 MH_01
Ces1 MH_10
Ces5a MH_23
Dkfzp434h168 MH_24
Nudt21 MH_03
Bbs2 MH_02
Fam192a MH_04
Pllp grey
Ccdc102a MH_14
Kifc3 MH_12
Znf319 MH_14
C16orf80 MH_27
Csnk2a2 MH_27
Prss54 MH_29
Slc38a7 MH_04
Cdh8 MH_24
Cdh11 MH_23
Tk2 MH_14
Cmtm4 MH_25
Dync1li2 MH_27
Ccdc79 MH_24
Nae1 MH_02
Cdh16 MH_14
Rrad MH_12
Fam96b MH_03
B3gnt9 MH_10
Tradd MH_02
Kiaa0895l MH_02
Lrrc29 MH_29
Fhod1 MH_20
Kctd19 MH_28
Tppp3 MH_20
Zdhhc1 MH_02
Atp6v0d1 MH_09
Agrp MH_12
Acd MH_27
C16orf48 MH_01
Gfod2 MH_14
Ranbp10 MH_03
Cenpt MH_24
Ctrl MH_17
Psmb10 MH_16
Dpep3 MH_21
Dpep2 MH_21
Ddx28 MH_04
Esrp2 MH_27
Slc7a6os MH_04
Smpd3 MH_11
Chtf8 MH_16
Cog8 MH_02
Tmed6 MH_04
Terf2 MH_02
Nqo1 MH_04
Nob1 MH_14
Psmd7 MH_02
Dhx38 MH_09
Hp MH_14
Dhodh MH_02
Ist1 MH_27
Atxn1l MH_26
Marveld3 MH_24
Chst4 MH_01
Calb2 MH_24
Il34 MH_02
Sf3b3 MH_02
Snord111 grey
Fuk grey
Ddx19a MH_20
Ddx19b MH_24
Clec18a MH_21
Glg1 MH_04
Rfwd3 MH_01
Mlkl MH_04
Fa2h MH_23
Wdr59 MH_17
Ldhd MH_14
Ctrb1 MH_03
Bcar1 MH_25
Cfdp1 MH_02
Tmem170a MH_22
Chst5 MH_21
Tmem231 MH_23
Adat1 MH_02
Adamts18 MH_21
Cdyl2 MH_06
C16orf61 MH_01
C16orf46 grey
Gcsh MH_14
Pkd1l2 MH_24
Mphosph6 MH_27
Slc38a8 MH_12
Mbtps1 MH_27
Hsdl1 MH_14
Taf1c MH_22
Kcng4 MH_20
Kiaa1609 MH_20
Cotl1 MH_30
Zdhhc7 MH_21
Fam92b MH_21
Gins2 MH_01
C16orf74 MH_01
Cox4nb MH_04
Mthfsd MH_02
C16orf95 MH_23
Fbxo31 MH_04
Zcchc14 MH_29
Slc7a5 MH_28
Cyba MH_04
Mvd MH_04
Snai3 MH_02
Rnf166 MH_30
Piezo1 MH_01
Aprt MH_03
Galns MH_18
Pabpn1l grey
Cbfa2t3 MH_04
Ankrd11 MH_27
Chmp1a MH_04
Spata2l MH_27
C16orf7 MH_27
Dbndd1 MH_20
C1orf96 MH_02
Acta1 MH_22
Nup133 MH_01
Abcb10 MH_08
Taf5l MH_04
Pgbd5 MH_14
C1orf198 MH_22
Ttc13 MH_16
Fam89a MH_17
C1orf131 MH_02
Exoc8 MH_04
Egln1 MH_06
Sipa1l2 MH_21
Pcnxl2 MH_21
Tarbp1 MH_17
Tomm20 MH_03
Rbm34 MH_04
Ccdc7 grey
Alkbh8 MH_02
Cwf19l2 MH_02
Gucy1a2 MH_24
Kbtbd3 MH_04
Kiaa1826 MH_04
Casp1 MH_04
Casp4 MH_07
Casp12 grey
Pdgfd MH_14
Dcun1d5 MH_04
Mmp13 MH_27
Mmp12 MH_27
Mmp3 MH_25
Mmp1 MH_14
Mmp8 grey
Mmp27 MH_20
Mmp20 MH_24
Mmp7 MH_23
Tmem123 MH_27
Yap1 MH_24
Trpc6 MH_21
Pgr MH_10
Ccdc82 MH_04
Maml2 MH_14
Mtmr2 MH_27
Fam76b MH_27
Sesn3 MH_27
Cwc15 MH_09
Mre11a MH_01
Gpr83 MH_23
Vstm5 MH_27
Kiaa1731 MH_18
C11orf75 MH_04
Slc36a4 MH_02
Chordc1 MH_04
Ubtfl1 MH_24
Mbd3l2 MH_14
Mbd3l1 MH_10
Or7g3 MH_14
Znf317 MH_17
Znf841 MH_17
Znf846 MH_17
Znf29p MH_21
Rdh8 MH_24
C19orf66 MH_15
Ppan MH_28
Mrpl4 MH_04
Icam1 MH_29
Icam4 MH_04
Icam5 MH_20
Pde4a MH_06
Keap1 MH_25
Atg4d MH_09
Slc44a2 MH_16
Ilf3 MH_03
Qtrt1 MH_20
Dnm2 MH_30
C19orf38 MH_14
Carm1 MH_15
C19orf52 MH_07
Smarca4 MH_01
Ldlr MH_31
C19orf80 grey
Rab3d MH_02
Ccdc159 grey
Lppr2 MH_23
C19orf39 MH_03
Prkcsh MH_09
Cnn1 MH_27
Znf564 grey
Kiaa0895 MH_20
Bbs9 MH_02
Bmper MH_30
Npsr1 MH_11
Sept7 MH_04
Eepd1 MH_21
B3gat1 MH_24
Ncapd3 MH_01
Igsf9b MH_04
Loc283174 MH_10
Spata19 MH_04
Opcml grey
Snx19 MH_23
Adamts8 MH_24
Zbtb44 MH_13
Prdm10 MH_27
Nfrkb MH_14
Arhgap32 MH_27
Kcnj1 grey
Ets1 MH_27
Kirrel3 MH_12
Srpr MH_27
Rpusd4 MH_04
Cdon MH_04
Pus3 MH_10
Pate2 MH_21
Acrv1 MH_25
Fez1 grey
Tmem218 MH_04
Hepacam MH_21
Robo4 MH_22
C11orf61 MH_26
Esam MH_14
Vsig2 MH_25
Siae MH_04
Or8b12 MH_24
Or8b8 MH_21
Or8b4 MH_14
Or8b3 grey
Or8b1p MH_24
Vwa5a MH_02
Or8d1 MH_14
Or10d4p MH_15
Or8g2 MH_21
Or8d2 MH_10
Or10g7 MH_14
Or10g6 MH_24
Or10s1 MH_24
Tmem225 grey
Or6x1 MH_10
Znf202 MH_23
Scn3b MH_25
Clmp MH_20
Bsx MH_23
Trim29 MH_01
Pvrl1 grey
Thy1 MH_30
Usp2 MH_27
Rnf26 MH_30
Mcam MH_21
Ccdc153 grey
Dpagt1 MH_01
H2afx MH_30
Hyou1 MH_27
Slc37a4 MH_04
Rps25 MH_04
Bcl9l MH_14
Ddx6 MH_27
Ift46 MH_04
Cd3d MH_04
Mpzl2 MH_23
Mpzl3 MH_30
Scn2b MH_14
Scn4b MH_01
Tmprss13 MH_03
Fxyd6 MH_25
Fxyd2 MH_10
Dscaml1 MH_25
Bace1 MH_02
Pcsk7 MH_20
Sik3 MH_27
Apoa1 MH_24
Znf259 MH_14
Bud13 MH_03
Cadm1 MH_11
Fam55d MH_20
C11orf71 MH_02
Usp28 MH_17
Zw10 MH_25
Tmprss5 MH_23
Drd2 MH_21
C11orf34 MH_28
Il18 MH_04
Timm8b MH_03
Pih1d2 grey
Cryab grey
Fdxacb1 MH_09
Alg9 MH_27
Ppp2r1b MH_27
Btg4 MH_21
Pou2af1 MH_15
Arhgap20 MH_18
Rdx MH_02
Exph5 MH_06
Kdelc2 MH_04
C11orf65 MH_24
Npat MH_27
Cul5 MH_02
Slc35f2 MH_03
Sln MH_10
Gldn grey
Sh2d7 MH_01
Idh3a MH_09
Dnaja4 MH_27
Crabp1 MH_21
Ireb2 MH_27
Agphd1 MH_24
Chrna5 MH_14
Ube2q2 MH_04
Fbxo22 MH_04
C15orf27 MH_23
Isl2 MH_10
Rcn2 MH_02
Pstpip1 MH_07
Hmg20a MH_17
Cspg4 MH_23
Imp3 MH_17
Snupn MH_17
Ptpn9 MH_07
Sin3a MH_27
Man2c1 MH_14
Rpp25 MH_21
Cox5a MH_03
C15orf17 MH_24
Scamp2 MH_30
Ulk3 grey
Cyp1a1 MH_22
Edc3 MH_03
Arid3b MH_17
Ubl7 MH_04
Sema7a MH_28
Cyp11a1 MH_31
Stra6 MH_24
Ccdc33 grey
Stoml1 MH_17
C15orf59 grey
Nptn MH_07
Hcn4 MH_24
Adpgk MH_18
Hexa MH_14
Celf6 MH_24
Parp6 MH_10
Pkm2 MH_28
Myo9a MH_13
Larp6 MH_19
Uaca MH_27
Tle3 MH_04
Anp32a MH_08
Itga11 MH_25
Cln6 grey
Calml4 MH_21
Iqch MH_25
Aagab MH_21
Lctl MH_21
Rpl4 MH_14
Snord16 MH_28
Snapc5 MH_02
Tipin MH_01
Megf11 grey
Dennd4a MH_27
C15orf44 MH_03
Dpp8 MH_05
Igdcc4 MH_23
Igdcc3 MH_25
Parp16 MH_24
Cilp MH_24
Pdcd7 MH_19
Ubap1l grey
Rasl12 MH_27
Mtfmt MH_28
Spg21 MH_04
Pif1 MH_01
Oaz2 MH_04
Kiaa0101 MH_01
Csnk1g1 MH_27
Ppib MH_04
Fam96a MH_04
Dapk2 MH_31
Herc1 MH_13
Ca12 MH_15
Rps27l MH_04
C2cd4b MH_10
Vps13c MH_17
Narg2 MH_15
Anxa2 MH_07
Bnip2 MH_28
Myo1e MH_09
Sltm MH_02
Fam63b MH_29
Adam10 MH_07
Aldh1a2 MH_24
Znf280d MH_17
Rfx7 MH_14
Nedd4 MH_19
Prtg MH_24
Pygo1 grey
Dyx1c1 MH_03
Ccpg1 MH_02
Rab27a MH_01
C6orf221 MH_20
Wdr72 MH_23
Kiaa1370 MH_17
Arpp19 MH_02
Myo5a MH_01
Myo5c MH_24
Gnb5 MH_22
Bcl2l10 MH_21
Leo1 MH_04
Lysmd2 MH_04
Bmp5 MH_04
Hmgcll1 MH_01
Klhl31 MH_20
Gclc MH_27
Elovl5 MH_14
Gcm1 MH_24
Ick MH_04
Gsta4 MH_10
Mto1 MH_02
Cd109 MH_25
Loc100506804 MH_10
Senp6 MH_27
Myo6 MH_07
Irak1bp1 MH_01
Rps27a MH_02
Sh3bgrl2 MH_24
Ttk MH_01
Bckdhb MH_14
Tpbg MH_27
Dopey1 MH_14
Rwdd2a MH_02
Prss35 MH_19
Ripply2 MH_14
Cyb5r4 MH_04
Mrap2 MH_24
Nt5e MH_04
Bcl2a1 MH_06
Mthfs MH_29
Rasgrf1 MH_14
Ctsh MH_12
Adamts7 MH_27
Zic4 MH_20
Plscr1 MH_07
Plscr4 MH_04
Plod2 MH_04
Slc9a9 MH_17
Pcolce2 MH_25
Atr MH_02
Xrn1 MH_17
Gk5 MH_27
Tfdp2 MH_03
Trim42 grey
Nmnat3 MH_14
Rbp1 MH_28
Copb2 MH_04
Prr23a MH_12
Foxl2 MH_22
Faim MH_09
Cep70 MH_20
Nme9 MH_22
Dbr1 MH_20
A4gnt MH_20
Dzip1l MH_23
Stag1 MH_01
Msl2 MH_14
Ephb1 MH_29
Ky MH_28
Anapc13 MH_04
Amotl2 MH_23
Ryk MH_04
Slco2a1 MH_19
Rab6b MH_12
Topbp1 MH_01
Tmem108 MH_14
Nphp3 MH_22
Acad11 MH_03
Cpne4 MH_23
Mrpl3 MH_02
Nek11 grey
Aste1 MH_27
Pik3r4 MH_09
Wdr82 MH_14
Twf2 MH_16
Tlr9 MH_12
Poc1a MH_01
Dusp7 MH_16
Abhd14b MH_20
