"gene.name"	"DE"	"in.module"	"Coarse.module"	"Fine.module"
"5580"	"d17h6s53e"	FALSE	FALSE	NA	NA
"5581"	"d17wsu104e"	TRUE	FALSE	3	24
"5582"	"d17wsu92e"	FALSE	FALSE	NA	NA
"5583"	"d19bwg1357e"	FALSE	FALSE	5	45
"5584"	"d1ertd622e"	FALSE	FALSE	25	132
"5585"	"d1pas1"	FALSE	FALSE	NA	NA
"5586"	"d230017m19rik"	FALSE	FALSE	NA	NA
"5587"	"d230022j07rik"	TRUE	FALSE	NA	NA
"5588"	"d230025d16rik"	FALSE	FALSE	NA	NA
"5589"	"d2hgdh"	FALSE	FALSE	NA	NA
"5590"	"d2wsu81e"	FALSE	FALSE	NA	NA
"5591"	"d330023k18rik"	FALSE	FALSE	NA	NA
"5592"	"d330041h03rik"	FALSE	FALSE	NA	NA
"5593"	"d330045a20rik"	FALSE	FALSE	NA	NA
"5594"	"d330050g23rik"	FALSE	FALSE	NA	NA
"5595"	"d3ertd254e"	FALSE	FALSE	NA	NA
"5596"	"d3ertd751e"	FALSE	FALSE	21	103
"5597"	"d430001f17rik"	FALSE	FALSE	NA	NA
"5598"	"d430018e03rik"	FALSE	FALSE	NA	NA
"5599"	"d430019h16rik"	FALSE	FALSE	NA	NA
"5600"	"d430036j16rik"	FALSE	FALSE	NA	NA
"5601"	"d430040d24rik"	FALSE	FALSE	NA	NA
"5602"	"d430041d05rik"	TRUE	FALSE	NA	NA
"5603"	"d430042o09rik"	FALSE	FALSE	NA	NA
"5604"	"d530049i02rik"	FALSE	FALSE	NA	NA
"5605"	"d5ertd577e"	FALSE	FALSE	NA	NA
"5606"	"d5ertd579e"	FALSE	FALSE	NA	NA
"5607"	"d630003m21rik"	FALSE	FALSE	NA	NA
"5608"	"d630008o14rik"	TRUE	FALSE	NA	NA
"5609"	"d630014o11rik"	FALSE	FALSE	NA	NA
"5610"	"d630023f18rik"	FALSE	FALSE	NA	NA
"5611"	"d630024d03rik"	FALSE	FALSE	NA	NA
"5612"	"d630029k05rik"	TRUE	FALSE	NA	NA
"5613"	"d630033o11rik"	FALSE	FALSE	NA	NA
"5614"	"d630036h23rik"	FALSE	FALSE	NA	NA
"5615"	"d630039a03rik"	FALSE	FALSE	NA	NA
"5616"	"d630044l22rik"	FALSE	FALSE	NA	NA
"5617"	"d630045j12rik"	FALSE	FALSE	NA	NA
"5618"	"d6ertd474e"	FALSE	FALSE	NA	NA
"5619"	"d6ertd527e"	FALSE	FALSE	NA	NA
"5620"	"d6wsu163e"	FALSE	FALSE	49	260
"5621"	"d730001g18rik"	FALSE	FALSE	NA	NA
"5622"	"d730003i15rik"	FALSE	FALSE	NA	NA
"5623"	"d730045a05rik"	FALSE	FALSE	NA	NA
"5624"	"d730045b01rik"	FALSE	FALSE	NA	NA
"5625"	"d730048i06rik"	FALSE	FALSE	NA	NA
"5626"	"d7ertd443e"	FALSE	FALSE	NA	NA
"5627"	"d7ertd715e"	FALSE	FALSE	NA	NA
"5628"	"d830013o20rik"	FALSE	FALSE	NA	NA
"5629"	"d830026i12rik"	FALSE	FALSE	NA	NA
"5630"	"d830030k20rik"	FALSE	FALSE	70	314
"5631"	"d830039m14rik"	FALSE	FALSE	NA	NA
"5632"	"d830044d21rik"	FALSE	FALSE	NA	NA
"5633"	"d830044i16rik"	FALSE	FALSE	NA	NA
"5634"	"d8ertd738e"	FALSE	FALSE	NA	NA
"5635"	"d8ertd82e"	FALSE	FALSE	19	97
"5636"	"d930007j09rik"	FALSE	FALSE	NA	NA
"5637"	"d930007p13rik"	FALSE	FALSE	NA	NA
"5638"	"d930015e06rik"	FALSE	FALSE	33	180
"5639"	"d930015m05rik"	FALSE	FALSE	NA	NA
"5640"	"d930016d06rik"	FALSE	FALSE	NA	NA
"5641"	"d930019o06rik"	FALSE	FALSE	NA	NA
"5642"	"d930020b18rik"	FALSE	FALSE	NA	NA
"5643"	"d930028m14rik"	FALSE	FALSE	NA	NA
"5644"	"d930030i03rik"	FALSE	FALSE	NA	NA
"5645"	"d930032p07rik"	FALSE	FALSE	NA	NA
"5646"	"d930048g16rik"	FALSE	FALSE	NA	NA
"5647"	"d930048n14rik"	TRUE	FALSE	NA	NA
"5648"	"daam1"	FALSE	FALSE	26	155
"5649"	"daam2"	FALSE	FALSE	NA	NA
"5650"	"dab1"	FALSE	FALSE	NA	NA
"5651"	"dab2"	FALSE	FALSE	24	112
"5652"	"dab2ip"	FALSE	FALSE	62	303
"5653"	"dach1"	FALSE	FALSE	43	214
"5654"	"dach2"	FALSE	FALSE	NA	NA
"5655"	"dact1"	FALSE	FALSE	36	196
"5656"	"dact2"	FALSE	FALSE	NA	NA
"5657"	"dact3"	FALSE	FALSE	NA	NA
"5658"	"dad1"	FALSE	FALSE	3	24
"5659"	"daf2"	FALSE	FALSE	33	177
"5660"	"dag1"	FALSE	FALSE	24	125
"5661"	"dagla"	FALSE	FALSE	NA	NA
"5662"	"daglb"	FALSE	FALSE	24	118
"5663"	"dak"	FALSE	FALSE	NA	NA
"5664"	"dalrd3"	FALSE	FALSE	NA	NA
"5665"	"dand5"	FALSE	FALSE	NA	NA
"5666"	"dao"	FALSE	FALSE	NA	NA
"5667"	"dap"	FALSE	FALSE	78	324
"5668"	"dap3"	FALSE	FALSE	6	48
"5669"	"dapk1"	FALSE	FALSE	26	147
"5670"	"dapk2"	TRUE	FALSE	19	99
"5671"	"dapk3"	FALSE	FALSE	NA	NA
"5672"	"dapl1"	FALSE	FALSE	18	93
"5673"	"dapp1"	FALSE	FALSE	25	142
"5674"	"dars"	FALSE	FALSE	5	38
"5675"	"dars2"	FALSE	FALSE	47	245
"5676"	"daxx"	FALSE	FALSE	NA	NA
"5677"	"dazap1"	FALSE	FALSE	NA	NA
"5678"	"dazap2"	FALSE	FALSE	NA	NA
"5679"	"dazl"	FALSE	FALSE	NA	NA
"5680"	"dbf4"	FALSE	FALSE	14	62
"5681"	"dbh"	FALSE	FALSE	NA	NA
"5682"	"dbi"	FALSE	FALSE	3	20
"5683"	"dbil5"	FALSE	FALSE	NA	NA
"5684"	"dbn1"	TRUE	FALSE	26	152
"5685"	"dbndd1"	FALSE	FALSE	NA	NA
"5686"	"dbndd2"	FALSE	FALSE	NA	NA
"5687"	"dbnl"	TRUE	FALSE	NA	NA
"5688"	"dbp"	FALSE	FALSE	NA	NA
"5689"	"dbpht2"	FALSE	FALSE	NA	NA
"5690"	"dbr1"	FALSE	FALSE	NA	NA
"5691"	"dbt"	FALSE	FALSE	NA	NA
"5692"	"dbx1"	FALSE	FALSE	NA	NA
"5693"	"dbx2"	FALSE	FALSE	NA	NA
"5694"	"dcaf10"	FALSE	FALSE	NA	NA
"5695"	"dcaf11"	FALSE	FALSE	NA	NA
"5696"	"dcaf12"	FALSE	FALSE	45	225
"5697"	"dcaf12l1"	FALSE	FALSE	NA	NA
"5698"	"dcaf12l2"	FALSE	FALSE	NA	NA
"5699"	"dcaf13"	FALSE	FALSE	NA	NA
"5700"	"dcaf15"	FALSE	FALSE	17	82
"5701"	"dcaf17"	FALSE	FALSE	21	105
"5702"	"dcaf4"	FALSE	FALSE	NA	NA
"5703"	"dcaf5"	FALSE	FALSE	NA	NA
"5704"	"dcaf6"	FALSE	FALSE	NA	NA
"5705"	"dcaf7"	FALSE	FALSE	NA	NA
"5706"	"dcaf8"	FALSE	FALSE	NA	NA
"5707"	"dcakd"	FALSE	FALSE	NA	NA
"5708"	"dcbld1"	FALSE	FALSE	80	326
"5709"	"dcbld2"	FALSE	FALSE	36	199
"5710"	"dcc"	FALSE	FALSE	NA	NA
"5711"	"dcdc2a"	FALSE	FALSE	NA	NA
"5712"	"dcdc2b"	FALSE	FALSE	NA	NA
"5713"	"dcdc2c"	FALSE	FALSE	NA	NA
"5714"	"dcdc5"	FALSE	FALSE	NA	NA
"5715"	"dchs1"	FALSE	FALSE	35	189
"5716"	"dchs2"	FALSE	FALSE	NA	NA
"5717"	"dck"	FALSE	FALSE	17	87
"5718"	"dclk1"	FALSE	FALSE	36	196
"5719"	"dclk2"	FALSE	FALSE	57	293
"5720"	"dclk3"	FALSE	FALSE	NA	NA
"5721"	"dclre1a"	FALSE	FALSE	26	149
"5722"	"dclre1b"	FALSE	FALSE	17	87
"5723"	"dclre1c"	FALSE	FALSE	45	232
"5724"	"dcn"	FALSE	FALSE	36	195
"5725"	"dcp1a"	FALSE	FALSE	NA	NA
"5726"	"dcp1b"	FALSE	FALSE	NA	NA
"5727"	"dcp2"	FALSE	FALSE	NA	NA
"5728"	"dcpp1"	TRUE	FALSE	NA	NA
"5729"	"dcpp2"	TRUE	FALSE	NA	NA
"5730"	"dcpp3"	FALSE	FALSE	NA	NA
"5731"	"dcps"	FALSE	FALSE	2	15
"5732"	"dcst1"	FALSE	FALSE	NA	NA
"5733"	"dcstamp"	FALSE	FALSE	NA	NA
"5734"	"dct"	FALSE	FALSE	81	333
"5735"	"dctd"	FALSE	FALSE	42	211
"5736"	"dctn1"	FALSE	FALSE	NA	NA
"5737"	"dctn2"	FALSE	FALSE	NA	NA
"5738"	"dctn3"	FALSE	FALSE	NA	NA
"5739"	"dctn4"	FALSE	FALSE	NA	NA
"5740"	"dctn5"	FALSE	FALSE	NA	NA
"5741"	"dctn6"	FALSE	FALSE	46	237
"5742"	"dctpp1"	FALSE	FALSE	42	211
"5743"	"dcun1d1"	FALSE	FALSE	21	104
"5744"	"dcun1d2"	FALSE	FALSE	NA	NA
"5745"	"dcun1d3"	FALSE	FALSE	NA	NA
"5746"	"dcun1d4"	FALSE	FALSE	NA	NA
"5747"	"dcun1d5"	FALSE	FALSE	NA	NA
"5748"	"dcx"	FALSE	FALSE	NA	NA
"5749"	"dcxr"	FALSE	FALSE	NA	NA
"5750"	"dda1"	FALSE	FALSE	NA	NA
"5751"	"ddah1"	FALSE	FALSE	35	187
"5752"	"ddah2"	FALSE	FALSE	50	265
"5753"	"ddb1"	FALSE	FALSE	23	110
"5754"	"ddb2"	FALSE	FALSE	1	6
"5755"	"ddc"	FALSE	FALSE	NA	NA
"5756"	"ddhd1"	FALSE	FALSE	48	253
"5757"	"ddhd2"	FALSE	FALSE	NA	NA
"5758"	"ddi1"	FALSE	FALSE	NA	NA
"5759"	"ddi2"	FALSE	FALSE	45	227
"5760"	"ddit3"	FALSE	FALSE	NA	NA
"5761"	"ddit4"	FALSE	FALSE	52	275
"5762"	"ddit4l"	FALSE	FALSE	NA	NA
"5763"	"ddn"	FALSE	FALSE	NA	NA
"5764"	"ddo"	FALSE	FALSE	NA	NA
"5765"	"ddost"	FALSE	FALSE	44	221
"5766"	"ddr1"	FALSE	FALSE	26	154
"5767"	"ddr2"	FALSE	FALSE	36	195
"5768"	"ddrgk1"	FALSE	FALSE	NA	NA
"5769"	"ddt"	FALSE	FALSE	NA	NA
"5770"	"ddx1"	FALSE	FALSE	5	38
"5771"	"ddx10"	TRUE	FALSE	2	12
"5772"	"ddx11"	FALSE	FALSE	16	75
"5773"	"ddx17"	FALSE	FALSE	NA	NA
"5774"	"ddx18"	FALSE	FALSE	5	41
"5775"	"ddx19a"	FALSE	FALSE	16	75
"5776"	"ddx19b"	FALSE	FALSE	NA	NA
"5777"	"ddx20"	FALSE	FALSE	5	38
"5778"	"ddx21"	FALSE	FALSE	5	46
"5779"	"ddx23"	FALSE	FALSE	NA	NA
"5780"	"ddx24"	TRUE	FALSE	NA	NA
"5781"	"ddx25"	FALSE	FALSE	NA	NA
"5782"	"ddx26b"	FALSE	FALSE	81	328
"5783"	"ddx27"	FALSE	FALSE	NA	NA
"5784"	"ddx28"	FALSE	FALSE	NA	NA
"5785"	"ddx31"	FALSE	FALSE	1	7
"5786"	"ddx39"	FALSE	FALSE	16	75
"5787"	"ddx39b"	FALSE	FALSE	NA	NA
"5788"	"ddx3x"	FALSE	FALSE	NA	NA
"5789"	"ddx3y"	FALSE	FALSE	81	331
"5790"	"ddx4"	FALSE	FALSE	NA	NA
"5791"	"ddx41"	TRUE	FALSE	NA	NA
"5792"	"ddx42"	FALSE	FALSE	NA	NA
"5793"	"ddx43"	FALSE	FALSE	NA	NA
"5794"	"ddx46"	FALSE	FALSE	2	17
"5795"	"ddx47"	FALSE	FALSE	NA	NA
"5796"	"ddx49"	FALSE	FALSE	NA	NA
"5797"	"ddx5"	FALSE	FALSE	NA	NA
"5798"	"ddx50"	FALSE	FALSE	NA	NA
"5799"	"ddx51"	FALSE	FALSE	NA	NA
"5800"	"ddx52"	FALSE	FALSE	NA	NA
"5801"	"ddx54"	FALSE	FALSE	NA	NA
"5802"	"ddx55"	FALSE	FALSE	NA	NA
"5803"	"ddx56"	FALSE	FALSE	9	52
"5804"	"ddx58"	FALSE	FALSE	52	275
"5805"	"ddx59"	FALSE	FALSE	NA	NA
"5806"	"ddx6"	FALSE	FALSE	NA	NA
"5807"	"ddx60"	FALSE	FALSE	52	269
"5808"	"deaf1"	FALSE	FALSE	NA	NA
"5809"	"deb1"	FALSE	FALSE	NA	NA
"5810"	"decr1"	FALSE	FALSE	44	221
"5811"	"decr2"	FALSE	FALSE	32	174
"5812"	"dedd"	FALSE	FALSE	NA	NA
"5813"	"dedd2"	FALSE	FALSE	NA	NA
"5814"	"def6"	FALSE	FALSE	17	82
"5815"	"def8"	FALSE	FALSE	42	213
"5816"	"defa17"	FALSE	FALSE	NA	NA
"5817"	"defa2"	FALSE	FALSE	NA	NA
"5818"	"defa20"	FALSE	FALSE	NA	NA
"5819"	"defa21"	FALSE	FALSE	NA	NA
"5820"	"defa22"	FALSE	FALSE	NA	NA
"5821"	"defa23"	FALSE	FALSE	NA	NA
"5822"	"defa24"	FALSE	FALSE	66	310
"5823"	"defa25"	FALSE	FALSE	NA	NA
"5824"	"defa26"	FALSE	FALSE	NA	NA
"5825"	"defa3"	FALSE	FALSE	NA	NA
"5826"	"defa5"	FALSE	FALSE	NA	NA
"5827"	"defa-ps1"	FALSE	FALSE	NA	NA
"5828"	"defa-ps12"	FALSE	FALSE	NA	NA
"5829"	"defa-ps13"	FALSE	FALSE	NA	NA
"5830"	"defa-rs1"	FALSE	FALSE	NA	NA
"5831"	"defa-rs7"	FALSE	FALSE	NA	NA
"5832"	"defb1"	FALSE	FALSE	NA	NA
"5833"	"defb10"	FALSE	FALSE	NA	NA
"5834"	"defb11"	TRUE	FALSE	NA	NA
"5835"	"defb12"	FALSE	FALSE	NA	NA
"5836"	"defb13"	FALSE	FALSE	NA	NA
"5837"	"defb14"	FALSE	FALSE	NA	NA
"5838"	"defb15"	FALSE	FALSE	NA	NA
"5839"	"defb18"	FALSE	FALSE	NA	NA
"5840"	"defb19"	FALSE	FALSE	NA	NA
"5841"	"defb2"	FALSE	FALSE	NA	NA
"5842"	"defb20"	FALSE	FALSE	NA	NA
"5843"	"defb21"	FALSE	FALSE	NA	NA
"5844"	"defb22"	FALSE	FALSE	NA	NA
"5845"	"defb23"	FALSE	FALSE	NA	NA
"5846"	"defb25"	FALSE	FALSE	NA	NA
"5847"	"defb26"	FALSE	FALSE	NA	NA
"5848"	"defb28"	FALSE	FALSE	NA	NA
"5849"	"defb29"	FALSE	FALSE	NA	NA
"5850"	"defb3"	FALSE	FALSE	NA	NA
"5851"	"defb30"	TRUE	FALSE	NA	NA
"5852"	"defb33"	FALSE	FALSE	NA	NA
"5853"	"defb34"	FALSE	FALSE	NA	NA
"5854"	"defb35"	FALSE	FALSE	NA	NA
"5855"	"defb36"	FALSE	FALSE	NA	NA
"5856"	"defb37"	FALSE	FALSE	NA	NA
"5857"	"defb38"	TRUE	FALSE	NA	NA
"5858"	"defb39"	FALSE	FALSE	NA	NA
"5859"	"defb4"	FALSE	FALSE	NA	NA
"5860"	"defb40"	FALSE	FALSE	NA	NA
"5861"	"defb41"	FALSE	FALSE	NA	NA
"5862"	"defb42"	FALSE	FALSE	NA	NA
"5863"	"defb43"	FALSE	FALSE	NA	NA
"5864"	"defb44-ps"	FALSE	FALSE	NA	NA
"5865"	"defb45"	FALSE	FALSE	NA	NA
"5866"	"defb46"	FALSE	FALSE	NA	NA
"5867"	"defb47"	FALSE	FALSE	NA	NA
"5868"	"defb48"	FALSE	FALSE	NA	NA
"5869"	"defb5"	FALSE	FALSE	NA	NA
"5870"	"defb50"	FALSE	FALSE	NA	NA
"5871"	"defb6"	FALSE	FALSE	NA	NA
"5872"	"defb7"	FALSE	FALSE	NA	NA
"5873"	"defb8"	FALSE	FALSE	NA	NA
"5874"	"defb9"	FALSE	FALSE	NA	NA
"5875"	"degs1"	FALSE	FALSE	24	115
"5876"	"degs2"	FALSE	FALSE	NA	NA
"5877"	"dek"	FALSE	FALSE	1	9
"5878"	"dennd1a"	FALSE	FALSE	NA	NA
"5879"	"dennd1b"	FALSE	FALSE	1	11
"5880"	"dennd1c"	FALSE	FALSE	17	88
"5881"	"dennd2a"	FALSE	FALSE	44	220
"5882"	"dennd2c"	FALSE	FALSE	24	113
"5883"	"dennd2d"	TRUE	FALSE	16	73
"5884"	"dennd3"	FALSE	FALSE	33	180
"5885"	"dennd4a"	TRUE	FALSE	71	315
"5886"	"dennd4b"	TRUE	FALSE	17	81
"5887"	"dennd4c"	FALSE	FALSE	52	273
"5888"	"dennd5a"	TRUE	FALSE	24	117
"5889"	"dennd5b"	FALSE	FALSE	33	176
"5890"	"denr"	FALSE	FALSE	5	37
"5891"	"depdc1a"	TRUE	FALSE	11	56
"5892"	"depdc1b"	FALSE	FALSE	11	55
"5893"	"depdc5"	FALSE	FALSE	NA	NA
"5894"	"depdc7"	FALSE	FALSE	26	147
"5895"	"deptor"	FALSE	FALSE	NA	NA
"5896"	"dera"	FALSE	FALSE	5	40
"5897"	"derl1"	FALSE	FALSE	NA	NA
"5898"	"derl2"	FALSE	FALSE	NA	NA
"5899"	"derl3"	FALSE	FALSE	NA	NA
"5900"	"des"	FALSE	FALSE	39	203
"5901"	"det1"	FALSE	FALSE	NA	NA
"5902"	"dexi"	FALSE	FALSE	33	181
"5903"	"dffa"	TRUE	FALSE	NA	NA
"5904"	"dffb"	FALSE	FALSE	NA	NA
"5905"	"dfna5"	FALSE	FALSE	NA	NA
"5906"	"dfnb59"	FALSE	FALSE	NA	NA
"5907"	"dgat1"	FALSE	FALSE	32	170
"5908"	"dgat2"	FALSE	FALSE	24	120
"5909"	"dgat2l6"	FALSE	FALSE	NA	NA
"5910"	"dgcr14"	FALSE	FALSE	NA	NA
"5911"	"dgcr2"	FALSE	FALSE	NA	NA
"5912"	"dgcr6"	FALSE	FALSE	NA	NA
"5913"	"dgcr8"	FALSE	FALSE	2	14
"5914"	"dgka"	TRUE	FALSE	16	70
"5915"	"dgkb"	FALSE	FALSE	NA	NA
"5916"	"dgkd"	FALSE	FALSE	16	78
"5917"	"dgke"	FALSE	FALSE	57	291
"5918"	"dgkg"	TRUE	FALSE	43	216
"5919"	"dgkh"	FALSE	FALSE	45	233
"5920"	"dgki"	FALSE	FALSE	NA	NA
"5921"	"dgkk"	FALSE	FALSE	NA	NA
"5922"	"dgkq"	FALSE	FALSE	NA	NA
"5923"	"dgkz"	FALSE	FALSE	16	68
"5924"	"dguok"	FALSE	FALSE	20	102
"5925"	"dhcr24"	FALSE	FALSE	68	312
"5926"	"dhcr7"	TRUE	FALSE	81	332
"5927"	"dhdds"	FALSE	FALSE	NA	NA
"5928"	"dhdh"	FALSE	FALSE	24	119
"5929"	"dhfr"	TRUE	FALSE	15	64
"5930"	"dhh"	FALSE	FALSE	NA	NA
"5931"	"dhodh"	FALSE	FALSE	NA	NA
"5932"	"dhps"	FALSE	FALSE	NA	NA
"5933"	"dhrs1"	FALSE	FALSE	46	236
"5934"	"dhrs11"	FALSE	FALSE	45	229
"5935"	"dhrs13"	FALSE	FALSE	NA	NA
"5936"	"dhrs2"	FALSE	FALSE	NA	NA
"5937"	"dhrs3"	FALSE	FALSE	24	122
"5938"	"dhrs4"	TRUE	FALSE	NA	NA
"5939"	"dhrs7"	FALSE	FALSE	24	115
"5940"	"dhrs7b"	FALSE	FALSE	NA	NA
"5941"	"dhrs7c"	FALSE	FALSE	NA	NA
"5942"	"dhrs9"	FALSE	FALSE	41	209
"5943"	"dhtkd1"	FALSE	FALSE	NA	NA
"5944"	"dhx15"	FALSE	FALSE	NA	NA
"5945"	"dhx16"	FALSE	FALSE	NA	NA
"5946"	"dhx29"	TRUE	FALSE	NA	NA
"5947"	"dhx30"	FALSE	FALSE	NA	NA
"5948"	"dhx32"	FALSE	FALSE	NA	NA
"5949"	"dhx33"	FALSE	FALSE	NA	NA
"5950"	"dhx34"	FALSE	FALSE	NA	NA
"5951"	"dhx35"	FALSE	FALSE	NA	NA
"5952"	"dhx36"	FALSE	FALSE	22	107
"5953"	"dhx37"	FALSE	FALSE	NA	NA
"5954"	"dhx38"	FALSE	FALSE	NA	NA
"5955"	"dhx40"	FALSE	FALSE	45	228
"5956"	"dhx57"	FALSE	FALSE	55	285
"5957"	"dhx58"	FALSE	FALSE	52	274
"5958"	"dhx8"	FALSE	FALSE	NA	NA
"5959"	"dhx9"	FALSE	FALSE	2	18
"5960"	"diablo"	FALSE	FALSE	NA	NA
"5961"	"diap1"	FALSE	FALSE	17	88
"5962"	"diap2"	FALSE	FALSE	51	266
"5963"	"diap3"	TRUE	FALSE	NA	NA
"5964"	"dicer1"	FALSE	FALSE	1	4
"5965"	"dido1"	FALSE	FALSE	NA	NA
"5966"	"diexf"	TRUE	FALSE	NA	NA
"5967"	"dimt1"	FALSE	FALSE	5	45
"5968"	"dio1"	FALSE	FALSE	NA	NA
"5969"	"dio2"	TRUE	FALSE	NA	NA
"5970"	"dio3"	FALSE	FALSE	NA	NA
"5971"	"dio3os"	FALSE	FALSE	NA	NA
"5972"	"dip2a"	FALSE	FALSE	NA	NA
"5973"	"dip2b"	FALSE	FALSE	NA	NA
"5974"	"dip2c"	FALSE	FALSE	NA	NA
"5975"	"diras1"	FALSE	FALSE	NA	NA
"5976"	"diras2"	FALSE	FALSE	76	322
"5977"	"dirc2"	FALSE	FALSE	52	270
"5978"	"dis3"	FALSE	FALSE	5	38
"5979"	"dis3l"	FALSE	FALSE	NA	NA
"5980"	"dis3l2"	FALSE	FALSE	NA	NA
"5981"	"disc1"	FALSE	FALSE	45	229
"5982"	"disp1"	FALSE	FALSE	80	326
"5983"	"disp2"	FALSE	FALSE	NA	NA
"5984"	"dixdc1"	FALSE	FALSE	NA	NA
"5985"	"dkc1"	FALSE	FALSE	5	38
"5986"	"dkk1"	FALSE	FALSE	NA	NA
"5987"	"dkk2"	FALSE	FALSE	36	196
"5988"	"dkk3"	FALSE	FALSE	26	152
"5989"	"dkk4"	FALSE	FALSE	NA	NA
"5990"	"dkkl1"	FALSE	FALSE	26	151
"5991"	"dlat"	FALSE	FALSE	NA	NA
"5992"	"dlc1"	FALSE	FALSE	35	190
"5993"	"dld"	FALSE	FALSE	3	29
"5994"	"dlec1"	FALSE	FALSE	NA	NA
"5995"	"dleu2"	FALSE	FALSE	NA	NA
"5996"	"dleu7"	FALSE	FALSE	NA	NA
"5997"	"dlg1"	FALSE	FALSE	NA	NA
"5998"	"dlg2"	FALSE	FALSE	NA	NA
"5999"	"dlg3"	TRUE	FALSE	NA	NA
"6000"	"dlg4"	FALSE	FALSE	47	244
"6001"	"dlg5"	FALSE	FALSE	NA	NA
"6002"	"dlgap1"	FALSE	FALSE	NA	NA
"6003"	"dlgap2"	FALSE	FALSE	NA	NA
"6004"	"dlgap3"	FALSE	FALSE	NA	NA
"6005"	"dlgap4"	FALSE	FALSE	NA	NA
"6006"	"dlgap5"	FALSE	FALSE	11	56
"6007"	"dlk1"	FALSE	FALSE	60	298
"6008"	"dlk2"	FALSE	FALSE	NA	NA
"6009"	"dll1"	FALSE	FALSE	35	190
"6010"	"dll3"	FALSE	FALSE	NA	NA
"6011"	"dll4"	FALSE	FALSE	35	191
"6012"	"dlst"	FALSE	FALSE	NA	NA
"6013"	"dlx1"	FALSE	FALSE	NA	NA
"6014"	"dlx1as"	FALSE	FALSE	NA	NA
"6015"	"dlx2"	FALSE	FALSE	NA	NA
"6016"	"dlx3"	FALSE	FALSE	NA	NA
"6017"	"dlx4"	FALSE	FALSE	NA	NA
"6018"	"dlx5"	FALSE	FALSE	NA	NA
"6019"	"dlx6"	FALSE	FALSE	NA	NA
"6020"	"dmap1"	FALSE	FALSE	NA	NA
"6021"	"dmbt1"	FALSE	FALSE	NA	NA
"6022"	"dmbx1"	FALSE	FALSE	NA	NA
"6023"	"dmc1"	FALSE	FALSE	NA	NA
"6024"	"dmd"	FALSE	FALSE	NA	NA
"6025"	"dmgdh"	FALSE	FALSE	NA	NA
"6026"	"dmkn"	FALSE	FALSE	NA	NA
"6027"	"dmp1"	FALSE	FALSE	NA	NA
"6028"	"dmpk"	FALSE	FALSE	36	197
"6029"	"dmrt1"	FALSE	FALSE	NA	NA
"6030"	"dmrt2"	FALSE	FALSE	NA	NA
"6031"	"dmrt3"	FALSE	FALSE	NA	NA
"6032"	"dmrta1"	FALSE	FALSE	19	97
"6033"	"dmrta2"	FALSE	FALSE	NA	NA
"6034"	"dmrtb1"	FALSE	FALSE	NA	NA
"6035"	"dmrtc1a"	FALSE	FALSE	NA	NA
"6036"	"dmrtc1b"	FALSE	FALSE	NA	NA
"6037"	"dmrtc1c1"	FALSE	FALSE	NA	NA
"6038"	"dmrtc1c2"	FALSE	FALSE	NA	NA
"6039"	"dmrtc2"	FALSE	FALSE	NA	NA
"6040"	"dmtf1"	TRUE	FALSE	1	9
"6041"	"dmwd"	FALSE	FALSE	81	332
"6042"	"dmxl1"	FALSE	FALSE	1	4
"6043"	"dmxl2"	FALSE	FALSE	31	168
"6044"	"dna2"	FALSE	FALSE	25	142
"6045"	"dnaic1"	FALSE	FALSE	NA	NA
"6046"	"dnaic2"	FALSE	FALSE	NA	NA
"6047"	"dnaja1"	FALSE	FALSE	3	29
"6048"	"dnaja2"	FALSE	FALSE	NA	NA
"6049"	"dnaja3"	FALSE	FALSE	NA	NA
"6050"	"dnaja4"	FALSE	FALSE	63	306
"6051"	"dnajb1"	TRUE	FALSE	52	275
"6052"	"dnajb11"	FALSE	FALSE	NA	NA
"6053"	"dnajb12"	FALSE	FALSE	NA	NA
"6054"	"dnajb13"	FALSE	FALSE	NA	NA
"6055"	"dnajb14"	FALSE	FALSE	28	159
"6056"	"dnajb2"	FALSE	FALSE	NA	NA
"6057"	"dnajb3"	FALSE	FALSE	NA	NA
"6058"	"dnajb4"	FALSE	FALSE	45	230
"6059"	"dnajb5"	FALSE	FALSE	NA	NA
"6060"	"dnajb6"	FALSE	FALSE	NA	NA
"6061"	"dnajb7"	FALSE	FALSE	NA	NA
"6062"	"dnajb8"	FALSE	FALSE	NA	NA
"6063"	"dnajb9"	FALSE	FALSE	32	174
"6064"	"dnajc1"	FALSE	FALSE	45	234
"6065"	"dnajc10"	FALSE	FALSE	50	265
"6066"	"dnajc11"	FALSE	FALSE	NA	NA
"6067"	"dnajc12"	FALSE	FALSE	NA	NA
"6068"	"dnajc13"	FALSE	FALSE	1	9
"6069"	"dnajc14"	FALSE	FALSE	NA	NA
"6070"	"dnajc15"	TRUE	TRUE	81	334
"6071"	"dnajc16"	FALSE	FALSE	NA	NA
"6072"	"dnajc17"	FALSE	FALSE	NA	NA
"6073"	"dnajc18"	FALSE	FALSE	NA	NA
"6074"	"dnajc19"	FALSE	FALSE	NA	NA
"6075"	"dnajc2"	FALSE	FALSE	2	18
"6076"	"dnajc21"	FALSE	FALSE	2	18
"6077"	"dnajc22"	FALSE	FALSE	NA	NA
"6078"	"dnajc24"	FALSE	FALSE	NA	NA
"6079"	"dnajc25"	FALSE	FALSE	NA	NA
"6080"	"dnajc27"	FALSE	FALSE	NA	NA
"6081"	"dnajc28"	FALSE	FALSE	25	139
